file,line,raw,px,inScale,context
src/components/questionnaire/ChecklistScreen.jsx,106,var(--fs-body-sm),,no,"fontSize:   'var(--fs-body-sm)',"
src/components/questionnaire/ChecklistScreen.jsx,120,var(--fs-mono-sm),,no,"fontSize:   'var(--fs-mono-sm)',"
src/components/questionnaire/ChecklistScreen.jsx,155,16,16,yes,"fontSize:       16,"
src/components/questionnaire/InstructionFrame.jsx,29,var(--fs-mono-sm),,no,"fontSize:      'var(--fs-mono-sm)',"
src/components/questionnaire/InstructionFrame.jsx,41,var(--fs-body-sm),,no,"fontSize:   'var(--fs-body-sm)',"
src/components/questionnaire/InstructionScreen.jsx,33,28,28,yes,"fontSize:   28,"
src/components/questionnaire/InstructionScreen.jsx,45,var(--fs-body-lg),,no,"fontSize:   'var(--fs-body-lg)',"
src/components/questionnaire/InstructionScreen.jsx,68,var(--fs-mono-sm),,no,"fontSize:   'var(--fs-mono-sm)',"
src/components/questionnaire/InstructionScreen.jsx,80,var(--fs-body),,no,"fontSize:   'var(--fs-body)',"
src/components/questionnaire/InstructionScreen.jsx,108,var(--fs-body-lg),,no,"fontSize:     'var(--fs-body-lg)',"
src/components/questionnaire/LikertItem.jsx,57,var(--fs-body-lg),,no,"fontSize:   'var(--fs-body-lg)',"
src/components/questionnaire/LikertItem.jsx,71,var(--fs-body-sm),,no,"fontSize:   'var(--fs-body-sm)',"
src/components/questionnaire/LikertItem.jsx,139,var(--fs-mono-sm),,no,"fontSize:   'var(--fs-mono-sm)',"
src/components/questionnaire/LikertItem.jsx,149,var(--fs-body-sm),,no,"fontSize:   'var(--fs-body-sm)',"
src/components/questionnaire/LikertItem.jsx,167,var(--fs-body-sm),,no,"fontSize:   'var(--fs-body-sm)',"
src/components/questionnaire/LikertItem.jsx,199,var(--fs-mono-sm),,no,"fontSize:       'var(--fs-mono-sm)',"
src/components/questionnaire/ProgressLabel.jsx,34,var(--fs-mono-sm),,no,"fontSize:    'var(--fs-mono-sm)',"
src/components/questionnaire/ProgressLabel.jsx,47,var(--fs-mono-sm),,no,"fontSize:   'var(--fs-mono-sm)',"
src/components/questionnaire/ProgressLabel.jsx,65,var(--fs-mono-sm),,no,"fontSize:   'var(--fs-mono-sm)',"
src/components/questionnaire/QuestionnaireRenderer.jsx,159,var(--fs-body),,no,"fontSize:       'var(--fs-body)',"
src/components/questionnaire/QuestionnaireRenderer.jsx,162,36,36,yes,<span style={{ fontSize: 36 }}>✓</span>
src/components/questionnaire/QuestionnaireRenderer.jsx,276,var(--fs-body-sm),,no,"fontSize:       'var(--fs-body-sm)',"
src/components/questionnaire/QuestionnaireRenderer.jsx,299,var(--fs-body-sm),,no,"fontSize:       'var(--fs-body-sm)',"
src/components/questionnaire/ScaleChangeScreen.jsx,32,var(--fs-mono-sm),,no,"fontSize:      'var(--fs-mono-sm)',"
src/components/questionnaire/ScaleChangeScreen.jsx,46,var(--fs-body-lg),,no,"fontSize:   'var(--fs-body-lg)',"
src/components/questionnaire/ScaleChangeScreen.jsx,91,var(--fs-mono-sm),,no,"fontSize:    'var(--fs-mono-sm)',"
src/components/questionnaire/ScaleChangeScreen.jsx,102,var(--fs-body-sm),,no,"fontSize:   'var(--fs-body-sm)',"
src/components/questionnaire/ScaleChangeScreen.jsx,122,var(--fs-body),,no,"fontSize:     'var(--fs-body)',"
src/components/ScreenerPage.jsx,419,11,11,no,"topBadge:     { fontSize: 11, fontFamily: '""Space Mono"", monospace', fontWeight: 700, color: '#5f5e5a', textTransform: 'uppercase', letterSp"
src/components/ScreenerPage.jsx,421,11,11,no,"stepIndicator:{ fontFamily: '""Space Mono"", monospace', fontSize: 11, color: '#888780', fontWeight: 500 },"
src/components/ScreenerPage.jsx,425,21,21,no,"pageTitle:    { fontFamily: '""DM Serif Display"", Georgia, serif', fontSize: 21, fontWeight: 700, color: 'var(--tx, #1c1c1e)' },"
src/components/ScreenerPage.jsx,426,13,13,no,"pageSubtitle: { fontFamily: '""DM Sans"", system-ui, sans-serif', fontSize: 13, color: '#888780', marginTop: 3 },"
src/components/ScreenerPage.jsx,429,13,13,no,"partLabel:    { fontSize: 13, fontWeight: 700, color: 'var(--tx, #1c1c1e)', padding: '10px 14px', background: '#f5f4f0', borderLeft: `3px so"
src/components/ScreenerPage.jsx,430,14,14,yes,"introText:    { fontSize: 14, lineHeight: 1.75, color: '#2c2c2a', marginBottom: 16 },"
src/components/ScreenerPage.jsx,432,11,11,no,"stepNum:      { width: 24, height: 24, borderRadius: '50%', background: '#f0ede8', fontSize: 11, fontFamily: '""Space Mono"", monospace', font"
src/components/ScreenerPage.jsx,433,13,13,no,"stepText:     { fontSize: 13, lineHeight: 1.6, color: '#2c2c2a' },"
src/components/ScreenerPage.jsx,434,13,13,no,"infoBox:      { background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 10, padding: '14px 16px', marginBottom: 16, fontSize: 13, "
src/components/ScreenerPage.jsx,436,12,12,yes,"eligNum:      { fontFamily: '""Space Mono"", monospace', fontSize: 12, fontWeight: 700, color: '#a09d98', flexShrink: 0, width: 20, paddingTop"
src/components/ScreenerPage.jsx,437,13,13,no,"eligText:     { fontSize: 13, lineHeight: 1.55, color: '#2c2c2a', flex: 1 },"
src/components/ScreenerPage.jsx,439,11,11,no,"eligBtn:      { width: 36, height: 28, borderRadius: 6, border: '1.5px solid #e0ddd8', background: '#f5f4f0', fontSize: 11, fontFamily: '""DM"
src/components/ScreenerPage.jsx,446,13,13,no,"statusBanner: { borderRadius: 10, padding: '14px 16px', marginTop: 12, fontSize: 13, lineHeight: 1.6 },"
src/components/ScreenerPage.jsx,448,36,36,yes,"outcomeIcon:     { fontSize: 36, textAlign: 'center', marginBottom: 14 },"
src/components/ScreenerPage.jsx,449,19,19,no,"outcomeHeading:  { fontFamily: '""DM Serif Display"", Georgia, serif', fontSize: 19, fontWeight: 700, color: 'var(--tx, #1c1c1e)', lineHeight:"
src/components/ScreenerPage.jsx,450,14,14,yes,"outcomeBody:     { fontSize: 14, lineHeight: 1.75, color: '#2c2c2a' },"
src/components/ScreenerPage.jsx,451,11,11,no,"resourcesHeading:{ fontFamily: '""Space Mono"", monospace', fontSize: 11, fontWeight: 700, textTransform: 'uppercase', letterSpacing: '0.06em'"
src/components/ScreenerPage.jsx,453,13,13,no,"resourceName:    { fontSize: 13, fontWeight: 600, color: 'var(--tx, #1c1c1e)' },"
src/components/ScreenerPage.jsx,454,12,12,yes,"resourceContact: { fontSize: 12, color: '#5f5e5a', marginTop: 2, fontFamily: '""Space Mono"", monospace' },"
src/components/ScreenerPage.jsx,456,15,15,no,"btnNext:      { width: '100%', border: 'none', borderRadius: 8, padding: '14px 24px', fontSize: 15, fontFamily: '""DM Sans"", system-ui, sans-"
src/components/ScreenerPage.jsx,457,15,15,no,"btnProceed:   { width: '100%', border: 'none', borderRadius: 8, padding: '14px 24px', fontSize: 15, fontFamily: '""DM Sans"", system-ui, sans-"
src/components/ScreenerPage.jsx,459,15,15,no,"loading:      { padding: 40, textAlign: 'center', fontFamily: '""DM Sans"",system-ui,sans-serif', color: 'var(--tx2)', fontSize: 15 },"
src/components/study/AssessmentLeadInStep.jsx,98,11,11,no,"borderRadius: 999, fontSize: 11, fontWeight: 600,"
src/components/study/builder/ContactSettingsModal.jsx,185,14px,14,yes,"srcDoc={`<html><body style=""font-family:sans-serif;font-size:14px;color:#1c1c1e;padding:16px;white-space:pre-wrap"">${previewHtml}</body></ht"
src/components/study/builder/ContactSettingsModal.jsx,238,16,16,yes,"closeBtn:  { position: 'fixed', top: 16, right: 20, background: '#fff', border: '1px solid var(--bd)', borderRadius: '50%', width: 36, heigh"
src/components/study/builder/ContactSettingsModal.jsx,240,22,22,no,"title:     { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 22, fontWeight: 400, color: 'var(--tx)' },"
src/components/study/builder/ContactSettingsModal.jsx,241,14,14,yes,"muted:     { fontSize: 14, color: 'var(--tx3)', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/components/study/builder/ContactSettingsModal.jsx,242,13,13,no,"errMsg:    { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin: 0 }"
src/components/study/builder/ContactSettingsModal.jsx,244,11,11,no,"fieldLabel:{ fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)', textTransform: 'uppercase', letterSpacing: '0.06em' },"
src/components/study/builder/ContactSettingsModal.jsx,245,14,14,yes,"input:     { fontSize: 14, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, padding: '8px 12px'"
src/components/study/builder/ContactSettingsModal.jsx,247,14,14,yes,"toggleLabel:{ fontSize: 14, color: 'var(--tx)', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/components/study/builder/ContactSettingsModal.jsx,248,11,11,no,"varPill:   { fontFamily: '""Space Mono"",monospace', fontSize: 11, background: 'var(--bgp)', border: '1px solid var(--pkb)', borderRadius: 6, "
src/components/study/builder/ContactSettingsModal.jsx,249,13,13,no,"previewBtn:{ fontSize: 13, color: 'var(--pkd)', background: 'none', border: 'none', padding: 0, cursor: 'pointer', fontFamily: '""DM Sans"",sy"
src/components/study/builder/ContactSettingsModal.jsx,251,14,14,yes,"cancelBtn: { background: '#fff', border: '1px solid var(--bd)', borderRadius: 8, padding: '8px 16px', fontSize: 14, color: 'var(--tx2)', cur"
src/components/study/builder/ContactSettingsModal.jsx,252,14,14,yes,"saveBtn:   { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 18px', fontSize: 14, fontWeight: 500, cu"
src/components/study/builder/nodes/AdherenceCheckNode.jsx,44,10,10,no,"fontSize: 10,"
src/components/study/builder/nodes/AdherenceCheckNode.jsx,52,16,16,yes,"fontSize: 16,"
src/components/study/builder/nodes/AdherenceCheckNode.jsx,59,11,11,no,"fontSize: 11,"
src/components/study/builder/nodes/AdherenceCheckNode.jsx,65,10.5,10.5,no,"fontSize: 10.5,"
src/components/study/builder/nodes/AdherenceCheckNode.jsx,74,9,9,no,"fontSize: 9,"
src/components/study/builder/nodes/BlockNode.jsx,58,10,10,no,"fontSize: 10,"
src/components/study/builder/nodes/BlockNode.jsx,66,16,16,yes,"fontSize: 16,"
src/components/study/builder/nodes/BlockNode.jsx,75,12,12,yes,"fontSize: 12,"
src/components/study/builder/nodes/BlockNode.jsx,83,11,11,no,"fontSize: 11,"
src/components/study/builder/nodes/BlockNode.jsx,94,9,9,no,"fontSize: 9,"
src/components/study/builder/nodes/CounterbalanceNode.jsx,49,10,10,no,"fontSize: 10,"
src/components/study/builder/nodes/CounterbalanceNode.jsx,57,16,16,yes,"fontSize: 16,"
src/components/study/builder/nodes/CounterbalanceNode.jsx,64,11,11,no,"fontSize: 11,"
src/components/study/builder/nodes/CounterbalanceNode.jsx,72,12,12,yes,"fontSize: 12,"
src/components/study/builder/nodes/CounterbalanceNode.jsx,79,9,9,no,"fontSize: 9,"
src/components/study/builder/nodes/RandomizeNode.jsx,92,10,10,no,"fontSize: 10,"
src/components/study/builder/nodes/RandomizeNode.jsx,100,16,16,yes,"fontSize: 16,"
src/components/study/builder/nodes/RandomizeNode.jsx,109,12,12,yes,"fontSize: 12,"
src/components/study/builder/nodes/RandomizeNode.jsx,126,10,10,no,"fontSize: 10,"
src/components/study/builder/nodes/RandomizeNode.jsx,131,11,11,no,"fontSize: 11,"
src/components/study/builder/nodes/RandomizeNode.jsx,147,11,11,no,"fontSize: 11,"
src/components/study/builder/nodes/RandomizeNode.jsx,157,15,15,no,"fontSize: 15,"
src/components/study/builder/nodes/RandomizeNode.jsx,168,12,12,yes,"fontSize: 12,"
src/components/study/builder/nodes/RandomizeNode.jsx,178,9,9,no,"fontSize: 9,"
src/components/study/builder/nodes/SessionNode.jsx,45,10,10,no,"fontSize: 10,"
src/components/study/builder/nodes/SessionNode.jsx,53,16,16,yes,"fontSize: 16,"
src/components/study/builder/nodes/SessionNode.jsx,60,11,11,no,"fontSize: 11,"
src/components/study/builder/nodes/SessionNode.jsx,68,9,9,no,"fontSize: 9,"
src/components/study/builder/nodes/TimepointNode.jsx,43,10,10,no,"fontSize: 10,"
src/components/study/builder/nodes/TimepointNode.jsx,51,16,16,yes,"fontSize: 16,"
src/components/study/builder/nodes/TimepointNode.jsx,58,11,11,no,"fontSize: 11,"
src/components/study/builder/nodes/TimepointNode.jsx,65,9,9,no,"fontSize: 9,"
src/components/study/CompensationStep.jsx,156,26,26,no,"heading:    { fontFamily: '""DM Serif Display"",Georgia,serif', fontSize: 26, fontWeight: 400, color: 'var(--tx)', margin: '0 0 8px' },"
src/components/study/CompensationStep.jsx,157,15,15,no,"subtext:    { fontSize: 15, color: 'var(--tx2)', margin: '0 0 28px', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/components/study/CompensationStep.jsx,160,15,15,no,"optionLabel:{ fontSize: 15, fontWeight: 500, color: 'var(--tx)', fontFamily: '""DM Sans"",system-ui,sans-serif', marginBottom: 2 },"
src/components/study/CompensationStep.jsx,161,13,13,no,"optionDesc: { fontSize: 13, color: 'var(--tx2)', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/components/study/CompensationStep.jsx,163,11,11,no,"fieldLabel: { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: 'var(--tx3)', textTransform: 'uppercase', letterSpacing: '0.06em' }"
src/components/study/CompensationStep.jsx,164,15,15,no,"input:      { fontSize: 15, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, padding: '10px 14p"
src/components/study/CompensationStep.jsx,165,13,13,no,"infoNote:   { fontSize: 13, color: 'var(--tx2)', fontFamily: '""DM Sans"",system-ui,sans-serif', margin: '6px 0 0', lineHeight: 1.55 },"
src/components/study/CompensationStep.jsx,166,13,13,no,"errMsg:     { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginBott"
src/components/study/CompensationStep.jsx,167,15,15,no,"btn:        { display: 'block', width: '100%', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '12px 20px'"
src/components/study/ConsentGate.jsx,175,11,11,no,"fontFamily: MONO, fontSize: 11, letterSpacing: '0.12em',"
src/components/study/ConsentGate.jsx,179,clamp(26px,,no,"fontFamily: SERIF, fontSize: 'clamp(26px, 4vw, 36px)',"
src/components/study/ConsentGate.jsx,182,15,15,no,"body: { fontSize: 15, color: 'var(--tx2)', lineHeight: 1.6, margin: 0 },"
src/components/study/ConsentGate.jsx,191,14,14,yes,"fontSize: 14, lineHeight: 1.8, color: 'var(--tx)',"
src/components/study/ConsentGate.jsx,200,14,14,yes,"fontSize: 14, color: 'var(--tx)', lineHeight: 1.5,"
src/components/study/ConsentGate.jsx,208,13,13,no,"fontFamily: MONO, fontSize: 13, fontWeight: 700, letterSpacing: '0.05em',"
src/components/study/ConsentGate.jsx,213,14,14,yes,"muted: { fontSize: 14, color: 'var(--tx3)', margin: 0 },"
src/components/study/ConsentGate.jsx,215,13,13,no,"fontSize: 13, color: '#e04', background: '#fff0f0',"
src/components/study/ContactEmailGate.jsx,117,11,11,no,"fontFamily: MONO, fontSize: 11, letterSpacing: '0.12em',"
src/components/study/ContactEmailGate.jsx,121,clamp(26px,,no,"fontFamily: SERIF, fontSize: 'clamp(26px, 4vw, 36px)',"
src/components/study/ContactEmailGate.jsx,124,15,15,no,"body:      { fontSize: 15, color: 'var(--tx2)', lineHeight: 1.6, margin: 0, fontFamily: SANS },"
src/components/study/ContactEmailGate.jsx,125,13,13,no,"bodyMuted: { fontSize: 13, color: 'var(--tx3)', lineHeight: 1.6, margin: 0, fontFamily: SANS },"
src/components/study/ContactEmailGate.jsx,129,11,11,no,"fontFamily: MONO, fontSize: 11, letterSpacing: '0.08em',"
src/components/study/ContactEmailGate.jsx,135,15,15,no,"fontSize: 15, color: 'var(--tx)', fontFamily: SANS, outline: 'none',"
src/components/study/ContactEmailGate.jsx,137,12,12,yes,"fieldWarn: { fontSize: 12, color: '#b45309', margin: 0, fontFamily: SANS },"
src/components/study/ContactEmailGate.jsx,143,13,13,no,"fontFamily: MONO, fontSize: 13, fontWeight: 700, letterSpacing: '0.05em',"
src/components/study/ContactEmailGate.jsx,149,13,13,no,"fontSize: 13, color: '#e04', background: '#fff0f0',"
src/components/study/DailyFarewellStep.jsx,151,13,13,no,"display: 'flex', alignItems: 'center', justifyContent: 'center', flexShrink: 0, fontSize: 13,"
src/components/study/DailyFarewellStep.jsx,154,11,11,no,"fontSize: 11, fontWeight: 600, letterSpacing: '0.06em', textTransform: 'uppercase',"
src/components/study/DailyFarewellStep.jsx,159,13,13,no,"borderRadius: '0 8px 8px 0', padding: '12px 14px', fontSize: 13, lineHeight: 1.6,"
src/components/study/DailyFarewellStep.jsx,167,14,14,yes,"resourceName: { fontSize: 14, fontWeight: 600, color: '#1a1a18', marginBottom: 4, fontFamily: FONT },"
src/components/study/DailyFarewellStep.jsx,168,13,13,no,"resourceDesc: { fontSize: 13, color: '#5f5e5a', lineHeight: 1.55, marginBottom: 10, fontFamily: FONT },"
src/components/study/DailyFarewellStep.jsx,171,12,12,yes,"display: 'inline-flex', alignItems: 'center', gap: 5, fontSize: 12, fontWeight: 500,"
src/components/study/DailyFarewellStep.jsx,175,12,12,yes,"addressNote: { fontSize: 12, color: '#888780', marginTop: 10, lineHeight: 1.6, fontFamily: FONT },"
src/components/study/DailyFarewellStep.jsx,176,11,11,no,"footerNote: { textAlign: 'center', fontSize: 11, color: '#a09d98', marginTop: 10, fontFamily: FONT },"
src/components/study/DailyWelcomeStep.jsx,117,15,15,no,"fontSize: 15, color: '#888780',"
src/components/study/DebriefStep.jsx,43,12,12,yes,"<p style={{ fontSize: 12, color: 'var(--tx3)', fontStyle: 'italic' }}>"
src/components/study/DebriefStep.jsx,68,32,32,no,"fontSize: 32,"
src/components/study/DebriefStep.jsx,74,15,15,no,"fontSize: 15,"
src/components/study/DebriefStep.jsx,91,16,16,yes,"fontSize: 16,"
src/components/study/DemographicsStep.jsx,169,32,32,no,"fontSize: 32, fontWeight: 400, color: 'var(--tx)', margin: 0,"
src/components/study/DemographicsStep.jsx,171,14,14,yes,"sub: { fontSize: 14, color: 'var(--tx2)', margin: 0, lineHeight: 1.6 },"
src/components/study/DemographicsStep.jsx,174,16,16,yes,"qLabel:  { fontSize: 16, fontWeight: 600, color: 'var(--tx)', lineHeight: 1.4 },"
src/components/study/DemographicsStep.jsx,175,14,14,yes,"prompt:  { fontSize: 14, color: 'var(--tx2)', lineHeight: 1.65, margin: 0, background: '#faf7fb', border: '1px solid var(--bd)', borderRadiu"
src/components/study/DemographicsStep.jsx,180,15,15,no,"fontFamily: '""Space Mono"",monospace', fontSize: 15, color: 'var(--tx)',"
src/components/study/DemographicsStep.jsx,186,15,15,no,"fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 15, color: 'var(--tx)',"
src/components/study/DemographicsStep.jsx,194,14,14,yes,"fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 14, color: 'var(--tx2)',"
src/components/study/DemographicsStep.jsx,204,12,12,yes,"ladderTopLabel:    { fontSize: 12, color: 'var(--tx3)', fontFamily: '""Space Mono"",monospace' },"
src/components/study/DemographicsStep.jsx,205,12,12,yes,"ladderBottomLabel: { fontSize: 12, color: 'var(--tx3)', fontFamily: '""Space Mono"",monospace' },"
src/components/study/DemographicsStep.jsx,220,14,14,yes,"fontFamily: '""Space Mono"",monospace', fontSize: 14, color: 'var(--tx)',"
src/components/study/DemographicsStep.jsx,228,16,16,yes,"fontFamily: '""DM Sans"",system-ui,sans-serif', fontSize: 16, fontWeight: 500,"
src/components/study/DemographicsStep.jsx,231,14,14,yes,"error: { fontSize: 14, color: '#dc2626', margin: 0 },"
src/components/study/DisplayStepWrapper.jsx,88,17,17,no,"textBlock: { fontSize: 17, color: 'var(--tx)', lineHeight: 1.65, whiteSpace: 'pre-wrap', margin: 0 },"
src/components/study/DisplayStepWrapper.jsx,89,15,15,no,"btn:       { alignSelf: 'center', marginTop: 12, background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10, padding: '13px 36"
src/components/study/DisplayStepWrapper.jsx,90,15,15,no,"loading:   { padding: 40, textAlign: 'center', fontFamily: '""DM Sans"",system-ui,sans-serif', color: 'var(--tx2)', fontSize: 15 },"
src/components/study/DisplayStepWrapper.jsx,91,14,14,yes,"err:       { padding: 40, textAlign: 'center', fontFamily: '""DM Sans"",system-ui,sans-serif', color: '#e04', fontSize: 14 },"
src/components/study/DisplayStepWrapper.jsx,92,12,12,yes,"mono:      { fontFamily: '""Space Mono"",monospace', fontSize: 12, color: 'var(--tx3)' },"
